audio,layer,neuron
audio-a-a,block3_layer2_feed_forward1_in_proj,906
audio-a-a,block3_layer2_feed_forward1_in_proj,206
audio-a-a,block3_layer2_feed_forward1_in_proj,1010
audio-a-a,block3_layer2_feed_forward1_in_proj,791
audio-a-a,block3_layer2_feed_forward1_in_proj,156
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,35
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,1126
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,652
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,397
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,463
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,411
audio-ch-ch-ch,block3_layer2_feed_forward1_in_proj,155
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,230
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,71
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,458
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,651
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,396
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,1102
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,664
audio-oo-oo-oo-oo,block3_layer2_feed_forward1_in_proj,57
audio-a-a,block3_layer2_nonlin_attention_in_proj,96
audio-a-a,block3_layer2_nonlin_attention_in_proj,818
audio-a-a,block3_layer2_nonlin_attention_in_proj,1140
audio-a-a,block3_layer2_nonlin_attention_in_proj,1020
audio-ch-ch-ch,block3_layer2_nonlin_attention_in_proj,1105
audio-ch-ch-ch,block3_layer2_nonlin_attention_in_proj,458
audio-ch-ch-ch,block3_layer2_nonlin_attention_in_proj,452
audio-ch-ch-ch,block3_layer2_nonlin_attention_in_proj,1007
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,935
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,520
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,237
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,429
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,333
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,494
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,217
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,921
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_in_proj,28
audio-a-a,block3_layer2_nonlin_attention_out_proj,265
audio-a-a,block3_layer2_nonlin_attention_out_proj,427
audio-a-a,block3_layer2_nonlin_attention_out_proj,140
audio-a-a,block3_layer2_nonlin_attention_out_proj,492
audio-a-a,block3_layer2_nonlin_attention_out_proj,178
audio-a-a,block3_layer2_nonlin_attention_out_proj,375
audio-a-a,block3_layer2_nonlin_attention_out_proj,152
audio-a-a,block3_layer2_nonlin_attention_out_proj,89
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,354
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,184
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,216
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,249
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,122
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,507
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,61
audio-ch-ch-ch,block3_layer2_nonlin_attention_out_proj,25
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,193
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,71
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,103
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,142
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,273
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,50
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,275
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,437
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,60
audio-oo-oo-oo-oo,block3_layer2_nonlin_attention_out_proj,478
audio-a-a,block3_layer2_self_attn1_in_proj,70
audio-a-a,block3_layer2_self_attn1_in_proj,42
audio-a-a,block3_layer2_self_attn1_in_proj,24
audio-a-a,block3_layer2_self_attn1_in_proj,89
audio-a-a,block3_layer2_self_attn1_in_proj,58
audio-a-a,block3_layer2_self_attn1_in_proj,91
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,5
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,41
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,11
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,14
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,25
audio-ch-ch-ch,block3_layer2_self_attn1_in_proj,62
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,3
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,7
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,50
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,21
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,87
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,23
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,90
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,27
audio-oo-oo-oo-oo,block3_layer2_self_attn1_in_proj,29
audio-a-a,block3_layer2_self_attn1_out_proj,37
audio-a-a,block3_layer2_self_attn1_out_proj,462
audio-a-a,block3_layer2_self_attn1_out_proj,15
audio-a-a,block3_layer2_self_attn1_out_proj,182
audio-a-a,block3_layer2_self_attn1_out_proj,57
audio-a-a,block3_layer2_self_attn1_out_proj,26
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,423
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,9
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,372
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,54
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,249
audio-ch-ch-ch,block3_layer2_self_attn1_out_proj,445
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,417
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,269
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,429
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,80
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,273
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,177
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,402
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,313
audio-oo-oo-oo-oo,block3_layer2_self_attn1_out_proj,253
audio-a-a,block3_layer2_conv_module1_in_proj,423
audio-a-a,block3_layer2_conv_module1_in_proj,602
audio-a-a,block3_layer2_conv_module1_in_proj,700
audio-a-a,block3_layer2_conv_module1_in_proj,989
audio-a-a,block3_layer2_conv_module1_in_proj,543
audio-ch-ch-ch,block3_layer2_conv_module1_in_proj,963
audio-ch-ch-ch,block3_layer2_conv_module1_in_proj,850
audio-ch-ch-ch,block3_layer2_conv_module1_in_proj,51
audio-ch-ch-ch,block3_layer2_conv_module1_in_proj,886
audio-ch-ch-ch,block3_layer2_conv_module1_in_proj,186
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,771
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,138
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,76
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,589
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,78
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,47
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,556
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,309
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,790
audio-oo-oo-oo-oo,block3_layer2_conv_module1_in_proj,86
audio-a-a,block3_layer2_feed_forward2_in_proj,545
audio-a-a,block3_layer2_feed_forward2_in_proj,676
audio-a-a,block3_layer2_feed_forward2_in_proj,293
audio-a-a,block3_layer2_feed_forward2_in_proj,901
audio-a-a,block3_layer2_feed_forward2_in_proj,701
audio-a-a,block3_layer2_feed_forward2_in_proj,845
audio-a-a,block3_layer2_feed_forward2_in_proj,1522
audio-a-a,block3_layer2_feed_forward2_in_proj,189
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,1062
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,590
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,912
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,1425
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,530
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,1332
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,1531
audio-ch-ch-ch,block3_layer2_feed_forward2_in_proj,414
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,1281
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,351
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,137
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,79
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,1009
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,274
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,665
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,381
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,959
audio-oo-oo-oo-oo,block3_layer2_feed_forward2_in_proj,671
audio-a-a,block3_layer2_self_attn2_in_proj,1
audio-a-a,block3_layer2_self_attn2_in_proj,3
audio-a-a,block3_layer2_self_attn2_in_proj,68
audio-a-a,block3_layer2_self_attn2_in_proj,70
audio-a-a,block3_layer2_self_attn2_in_proj,12
audio-a-a,block3_layer2_self_attn2_in_proj,82
audio-a-a,block3_layer2_self_attn2_in_proj,28
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,6
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,74
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,77
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,78
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,16
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,56
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,90
audio-ch-ch-ch,block3_layer2_self_attn2_in_proj,61
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,64
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,72
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,73
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,59
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,76
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,81
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,91
audio-oo-oo-oo-oo,block3_layer2_self_attn2_in_proj,62
audio-a-a,block3_layer2_self_attn2_out_proj,353
audio-a-a,block3_layer2_self_attn2_out_proj,450
audio-a-a,block3_layer2_self_attn2_out_proj,67
audio-a-a,block3_layer2_self_attn2_out_proj,100
audio-a-a,block3_layer2_self_attn2_out_proj,387
audio-a-a,block3_layer2_self_attn2_out_proj,374
audio-a-a,block3_layer2_self_attn2_out_proj,119
audio-a-a,block3_layer2_self_attn2_out_proj,504
audio-a-a,block3_layer2_self_attn2_out_proj,252
audio-a-a,block3_layer2_self_attn2_out_proj,343
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,359
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,489
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,14
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,144
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,275
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,468
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,182
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,505
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,154
audio-ch-ch-ch,block3_layer2_self_attn2_out_proj,511
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,323
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,133
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,454
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,295
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,361
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,106
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,427
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,462
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,497
audio-oo-oo-oo-oo,block3_layer2_self_attn2_out_proj,501
audio-a-a,block3_layer2_conv_module2_in_proj,986
audio-a-a,block3_layer2_conv_module2_in_proj,450
audio-a-a,block3_layer2_conv_module2_in_proj,771
audio-a-a,block3_layer2_conv_module2_in_proj,678
audio-a-a,block3_layer2_conv_module2_in_proj,884
audio-a-a,block3_layer2_conv_module2_in_proj,918
audio-a-a,block3_layer2_conv_module2_in_proj,951
audio-a-a,block3_layer2_conv_module2_in_proj,26
audio-a-a,block3_layer2_conv_module2_in_proj,1019
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,514
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,611
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,899
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,751
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,1008
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,495
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,146
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,118
audio-ch-ch-ch,block3_layer2_conv_module2_in_proj,1016
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,388
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,196
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,472
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,504
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,394
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,942
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,433
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,280
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,315
audio-oo-oo-oo-oo,block3_layer2_conv_module2_in_proj,188
audio-a-a,block3_layer2_feed_forward3_in_proj,1443
audio-a-a,block3_layer2_feed_forward3_in_proj,612
audio-a-a,block3_layer2_feed_forward3_in_proj,132
audio-a-a,block3_layer2_feed_forward3_in_proj,549
audio-a-a,block3_layer2_feed_forward3_in_proj,970
audio-a-a,block3_layer2_feed_forward3_in_proj,1230
audio-a-a,block3_layer2_feed_forward3_in_proj,911
audio-a-a,block3_layer2_feed_forward3_in_proj,1017
audio-a-a,block3_layer2_feed_forward3_in_proj,1722
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,484
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,170
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,334
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,1455
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,1585
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,338
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,1084
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,1790
audio-ch-ch-ch,block3_layer2_feed_forward3_in_proj,1855
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,1185
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,1286
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,1001
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,298
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,1870
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,566
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,534
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,151
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,1014
audio-oo-oo-oo-oo,block3_layer2_feed_forward3_in_proj,286
audio-a-a,block3_layer3_self_attn_weights_in_proj,0
audio-a-a,block3_layer3_self_attn_weights_in_proj,354
audio-a-a,block3_layer3_self_attn_weights_in_proj,326
audio-a-a,block3_layer3_self_attn_weights_in_proj,136
audio-a-a,block3_layer3_self_attn_weights_in_proj,11
audio-a-a,block3_layer3_self_attn_weights_in_proj,206
audio-a-a,block3_layer3_self_attn_weights_in_proj,15
audio-a-a,block3_layer3_self_attn_weights_in_proj,447
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,516
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,460
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,13
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,83
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,148
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,405
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,285
audio-ch-ch-ch,block3_layer3_self_attn_weights_in_proj,157
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,97
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,98
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,482
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,295
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,231
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,536
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,497
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,344
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,153
audio-oo-oo-oo-oo,block3_layer3_self_attn_weights_in_proj,56
audio-a-a,block3_layer3_feed_forward1_in_proj,1061
audio-a-a,block3_layer3_feed_forward1_in_proj,744
audio-a-a,block3_layer3_feed_forward1_in_proj,524
audio-a-a,block3_layer3_feed_forward1_in_proj,429
audio-a-a,block3_layer3_feed_forward1_in_proj,21
audio-a-a,block3_layer3_feed_forward1_in_proj,954
audio-a-a,block3_layer3_feed_forward1_in_proj,1084
audio-a-a,block3_layer3_feed_forward1_in_proj,540
audio-a-a,block3_layer3_feed_forward1_in_proj,222
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,320
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,568
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,107
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,463
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,1073
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,402
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,952
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,185
audio-ch-ch-ch,block3_layer3_feed_forward1_in_proj,1149
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,751
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,916
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,117
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,1014
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,823
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,504
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,25
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,598
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,541
audio-oo-oo-oo-oo,block3_layer3_feed_forward1_in_proj,895
audio-a-a,block3_layer3_nonlin_attention_in_proj,391
audio-a-a,block3_layer3_nonlin_attention_in_proj,360
audio-a-a,block3_layer3_nonlin_attention_in_proj,296
audio-a-a,block3_layer3_nonlin_attention_in_proj,115
audio-a-a,block3_layer3_nonlin_attention_in_proj,276
audio-a-a,block3_layer3_nonlin_attention_in_proj,985
audio-a-a,block3_layer3_nonlin_attention_in_proj,447
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,651
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,880
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,49
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,1141
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,149
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,153
audio-ch-ch-ch,block3_layer3_nonlin_attention_in_proj,607
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,162
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,457
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,523
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,811
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,526
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,182
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,1143
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_in_proj,348
audio-a-a,block3_layer3_nonlin_attention_out_proj,258
audio-a-a,block3_layer3_nonlin_attention_out_proj,228
audio-a-a,block3_layer3_nonlin_attention_out_proj,141
audio-a-a,block3_layer3_nonlin_attention_out_proj,399
audio-a-a,block3_layer3_nonlin_attention_out_proj,496
audio-a-a,block3_layer3_nonlin_attention_out_proj,305
audio-a-a,block3_layer3_nonlin_attention_out_proj,338
audio-a-a,block3_layer3_nonlin_attention_out_proj,114
audio-a-a,block3_layer3_nonlin_attention_out_proj,344
audio-a-a,block3_layer3_nonlin_attention_out_proj,415
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,223
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,237
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,431
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,112
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,341
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,470
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,215
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,474
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,247
audio-ch-ch-ch,block3_layer3_nonlin_attention_out_proj,511
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,35
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,262
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,199
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,235
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,397
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,337
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,210
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,51
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,147
audio-oo-oo-oo-oo,block3_layer3_nonlin_attention_out_proj,181
audio-a-a,block3_layer3_self_attn1_in_proj,10
audio-a-a,block3_layer3_self_attn1_in_proj,79
audio-a-a,block3_layer3_self_attn1_in_proj,83
audio-a-a,block3_layer3_self_attn1_in_proj,87
audio-a-a,block3_layer3_self_attn1_in_proj,24
audio-a-a,block3_layer3_self_attn1_in_proj,58
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,33
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,34
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,4
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,43
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,14
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,62
audio-ch-ch-ch,block3_layer3_self_attn1_in_proj,31
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,68
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,6
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,11
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,44
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,77
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,20
audio-oo-oo-oo-oo,block3_layer3_self_attn1_in_proj,23
audio-a-a,block3_layer3_self_attn1_out_proj,385
audio-a-a,block3_layer3_self_attn1_out_proj,139
audio-a-a,block3_layer3_self_attn1_out_proj,173
audio-a-a,block3_layer3_self_attn1_out_proj,432
audio-a-a,block3_layer3_self_attn1_out_proj,305
audio-a-a,block3_layer3_self_attn1_out_proj,310
audio-a-a,block3_layer3_self_attn1_out_proj,281
audio-a-a,block3_layer3_self_attn1_out_proj,59
audio-a-a,block3_layer3_self_attn1_out_proj,254
audio-a-a,block3_layer3_self_attn1_out_proj,511
